"ticker","st","ed","min_daily_return_val","min_daily_return_date","ret_1","ret_5","ret_10","ret_20","ret_50","ret_100","ret_200"
"3IINFOLTD",2016-01-01,2025-03-11,-0.9,2021-08-30,0,0,0,4.14201183431953,12.1183431952663,5.10650887573965,4.10059171597633
"63MOONS",2016-01-01,2025-03-11,-0.199663337239365,2017-12-07,0.0189874153177545,-0.0311189095599429,-0.00105743867436725,0.251583252960247,-0.000528719337184014,-0.098103582509268,-0.248521328886669
"A2ZINFRA",2016-01-01,2025-03-11,-0.199203187250996,2018-10-01,-0.099502487562189,-0.0398009950248757,0.213930348258706,0.213930348258706,0.27363184079602,0.517412935323383,0.0298507462686579
"AARVEEDEN",2016-01-01,2025-03-11,-0.199554069119287,2017-08-11,-0.0905292479108635,-0.0543175487465181,-0.0821727019498606,0.381615598885794,0.232590529247911,0.483286908077995,-0.0584958217270185
"ABREL",2016-01-01,2025-03-11,-0.195161774072339,2020-03-23,-0.0717648856815665,0.167858944807676,0.314658845154578,0.16152176143132,0.277856285996018,0.304745874131437,0.775577454114564
"ACLGATI",2016-01-01,2025-03-11,-0.199803907140286,2019-08-05,0.0991432981158524,-0.00979229887885624,-0.0195845977577126,-0.00122279468233388,0.447719313942595,0.435292538715619,0.00656879338497895
"ADANIENT",2016-01-01,2025-03-11,-0.281969859820044,2023-02-01,-0.266981981538588,0.0135341186440761,-0.166834472113594,-0.267426806592035,-0.131828521582452,0.118341275968245,0.0427153921186756
"ADANIPORTS",2016-01-01,2025-03-11,-0.211496575018151,2024-06-04,0.0845910564874492,0.12370391128548,0.159694143080187,0.209536010248609,0.19576444213139,0.0826694423315588,NA
"ADANIPOWER",2016-01-01,2025-03-11,-0.264563106796116,2020-03-12,0.0214521452145213,-0.108910891089109,-0.00660066006600646,-0.0330033003300331,0.201320132013201,0.209570957095709,0.655115511551155
"ADROITINFO",2016-01-01,2025-03-11,-0.26051020651216,2020-09-14,0.295464794176383,0.147748502222508,0.0795593635250915,0.636378277394833,0.454551310957933,1.15911872705018,2.19322940153321
"ADVANIHOTR",2016-01-01,2025-03-11,-0.199999111855179,2022-02-09,-0.0216623832229631,-0.0222480030640964,0.0878207725741185,0.0532775282957076,-0.0257617221108961,-0.174797808505088,-0.0148680828860234
"AGARIND",2016-01-01,2025-03-11,-0.197850884856351,2019-06-20,0.0997515804977727,0.270471270984706,0.20942956866284,0.172706009262573,0.234743464077711,0.0684009355924475,-0.340428069847888
"AHLUCONT",2016-01-01,2025-03-11,-0.19987583281597,2020-03-23,-0.106317274994923,-0.0707028625884633,-0.239406547969317,-0.0982585963578418,0.0189763004546186,0.310372391670009,0.375096990558719
"ALANKIT",2016-01-01,2025-03-11,-0.278140495867769,2019-10-25,0.0963230102848855,0.51833724502452,0.302745816398573,0.293567653176102,0.284399030663843,-0.165140153032992,0.646783826588051
"ALEMBICLTD",2016-01-01,2025-03-11,-0.19973703391405,2020-03-23,0.175207874960711,0.153720318884476,0.489256221961882,0.737191759293653,0.938844758122125,1.75683987198903,2.51809440809212
"ALPHAGEO",2016-01-01,2025-03-11,-0.199966522912113,2019-08-01,-0.199918772229948,-0.193740538810875,-0.197447478862319,-0.155241037254009,-0.211416193863611,-0.203108808290155,-0.348326831009317
"AMDIND",2016-01-01,2025-03-11,-0.197670980187842,2019-11-13,-0.0202940264541907,-0.0724652942312078,-0.0289872877141871,-0.118844954573907,0.0434780065170213,-0.43188426145305,0.00579160743431828
"ANANTRAJ",2016-01-01,2025-03-11,-0.199970064361623,2025-01-28,0.1,0.10420954162769,0.184190832553789,-0.0376052385406921,NA,NA,NA
"APARINDS",2016-01-01,2025-03-11,-0.199703250853433,2025-01-28,0.0150968119659312,0.00913057418068797,-0.0621018442365863,-0.101091486959309,NA,NA,NA
"ASAHISONG",2016-01-01,2025-03-11,-0.200001853413524,2020-03-23,-0.139840374390399,-0.187212575439897,-0.0268282229198283,0.0536506539089738,0.209476756982172,1.39440731173329,1.74828848448341
"ASAL",2016-01-01,2025-03-11,-0.195851128737035,2019-01-22,-0.0311077389984826,-0.193474962063733,-0.209408194233688,-0.348254931714719,-0.169954476479515,-0.332321699544765,-0.522761760242793
"ASHAPURMIN",2016-01-01,2025-03-11,-0.198945981554677,2024-10-28,-0.108347039473684,0.0191200657894739,-0.00781249999999967,0.164884868421053,0.992804276315789,NA,NA
"ASHOKA",2016-01-01,2025-03-11,-0.199882473950342,2016-04-06,0.0390575003514693,0.039057500351469,0.048268803599044,-0.00110558132995908,0.00663236327850436,0.172808097849008,0.359248699564178
"ASHOKLEY",2016-01-01,2025-03-11,-0.246273980494079,2020-03-19,-0.0853275685475539,-0.10822081854922,-0.206034806449391,-0.064516129032258,0.00624320967630831,0.281997560482481,1.34755348386652
"ASMS",2016-01-01,2025-03-11,-0.193548387096774,2019-06-19,-0.0666666666666667,-0.0133333333333332,0.0266666666666668,-0.0933333333333332,-0.293333333333333,-0.573333333333333,-0.76
"ASTRAL",2016-01-01,2025-03-11,-0.191298424271814,2020-03-23,0.0638138647268851,0.166168752907472,0.267595629780597,0.190116203672308,0.174328113864608,0.465405998998223,1.29726700669953
"ASTRAZEN",2016-01-01,2025-03-11,-0.191006590726545,2020-03-23,0.0658033521138663,0.179284596428483,0.345802310374949,0.453241734718528,0.792371601027815,0.747163055260796,1.29378924292953
"ATLANTAA",2016-01-01,2025-03-11,-0.199844128853481,2018-05-31,-0.147316764099951,0.00390389031327532,-0.0936579491589125,-0.258536316608653,-0.213657319499184,-0.398871728474984,-0.623188006556332
"AUTOIND",2016-01-01,2025-03-11,-0.19047619047619,2019-10-16,-0.0986717267552183,-0.148007590132827,-0.074003795066414,-0.00759013282732457,-0.0607210626185957,-0.411764705882353,0.430740037950665
"AVTNPL",2016-01-01,2025-03-11,-0.197531938405048,2020-07-29,-0.00897249969504355,0.128206448814735,0.169230560713463,0.239744649706564,0.188482129545547,0.203984765725593,0.565538553286076
"AXISBANK",2016-01-01,2025-03-11,-0.279107125281791,2020-03-23,-0.0178201375355745,0.192774100013165,0.26794081841956,0.308762651176171,0.360926049029758,0.444354328827371,1.1892097474397
"BAJAJFINSV",2016-01-01,2025-03-11,-0.258621271915013,2020-03-23,-0.0266824579270283,0.00867760124681549,-0.0027157497215381,-0.0500428945293477,0.149262116484405,0.372642292162176,0.938736200271357
"BAJAJHLDNG",2016-01-01,2025-03-11,-0.199986901500227,2020-03-23,-0.163931601652535,0.00879376081857197,0.109360929576324,0.0309837101897976,0.371613308590813,0.440457033220643,0.746514192222654
"BAJFINANCE",2016-01-01,2025-03-11,-0.232308001383783,2020-03-23,0.0918076054326438,-0.0106127730257192,0.0294553253027157,-0.127926135028106,0.0783045710051562,0.50912342989924,1.22500721949734
"BANARBEADS",2016-01-01,2025-03-11,-0.190931637253523,2019-10-09,-0.0305613074988906,-0.0747041857713355,-0.0407484099985208,0.129030468865553,-0.0373539417245971,0.0797958881822216,0.392186806685403
"BANCOINDIA",2016-01-01,2025-03-11,-0.19560092244856,2025-02-10,-0.0586015652480998,-0.118661600256935,-0.0923841183904834,-0.0770903458756172,NA,NA,NA
"BBTC",2016-01-01,2025-03-11,-0.195818625450821,2020-03-23,0.0230538325719665,0.16794308393536,0.319646326284944,0.535380992676917,0.794530588894317,1.48495967281946,1.21796768717618
"BEARDSELL",2016-01-01,2025-03-11,-0.218879424865203,2016-05-10,0,0.0375007145715427,-0.010418453095524,-0.0520851197621908,0.312503572857713,1.35156205339278,2.89740181787
"BEL",2016-01-01,2025-03-11,-0.198022837702206,2024-06-04,0.0187831492579182,0.119937235629551,0.210330475636985,0.230678788696574,0.190066595411667,0.0596028737149141,NA
"BEML",2016-01-01,2025-03-11,-0.196103647667305,2024-06-04,-0.0190575102000119,0.0758174229654012,0.20414959972858,0.214756273751791,-0.00665408157734293,0.00901361852992699,NA
"BEPL",2016-01-01,2025-03-11,-0.199682939823538,2018-10-22,-0.114087108296801,-0.0684526708881309,-0.16617145640526,-0.221231125182659,-0.121527439519402,-0.269345672998863,-0.426587108296801
"BGRENERGY",2016-01-01,2025-03-11,-0.199606040709127,2024-02-27,-0.100082034454471,-0.20180475799836,-0.316652994257588,-0.429040196882691,-0.298605414273995,-0.295816242821985,0.330762920426579
"BHARATGEAR",2016-01-01,2025-03-11,-0.203681616945163,2022-09-27,0.42254620911024,0.330231561162282,0.292405071271411,0.251426373889635,0.217652722201357,0.0942663147001843,0.169919294481925
"BHEL",2016-01-01,2025-03-11,-0.208380062765795,2024-06-04,0.0356924955478761,0.197322758380486,0.204826520409949,0.26262395821113,0.203808834101707,-0.0673576812177801,NA
"BIL",2016-01-01,2025-03-11,-0.1998199819982,2022-05-12,-0.0157480314960631,-0.037120359955006,-0.0958942632170978,-0.0621484814398199,0.254499437570304,0.236782902137233,0.0939257592800899
"BIRLACABLE",2016-01-01,2025-03-11,-0.199869344249381,2019-08-13,-0.199835349034585,-0.271088478676002,-0.270270316146828,-0.176084871631657,-0.0720712921705918,0.0712531296414172,-0.268632293655846
"BLBLIMITED",2016-01-01,2025-03-11,-0.2,2020-03-06,-0.0972222222222222,-0.138888888888889,-0.152777777777778,-0.152777777777778,-0.124999999999999,0.138888888888889,0.611111111111112
"BLISSGVS",2016-01-01,2025-03-11,-0.200000378057064,2021-03-15,-0.199922970836822,-0.211864066367949,-0.226501970229567,-0.261555752810422,-0.170647163113585,-0.127503743160511,-0.216054200806679
"BLKASHYAP",2016-01-01,2025-03-11,-0.19811320754717,2020-03-16,-0.0588235294117647,-0.152941176470588,0.0588235294117647,0.247058823529412,-0.0352941176470586,0.588235294117649,1.84705882352941
"BPCL",2016-01-01,2025-03-11,-0.198853291799466,2018-10-05,-0.00150796803955322,0.0889559881693371,0.0220509424800246,0.0998878735708293,0.363550964552156,0.394301858473492,0.351794464309364
"BRIGADE",2016-01-01,2025-03-11,-0.199741342613804,2020-03-23,-0.0397281077174204,-0.0284926545230108,0.143657064895198,-0.0365202985292805,0.0268846894109811,0.213079740451692,1.20665600103949
"BSL",2016-01-01,2025-03-11,-0.194601406997008,2016-02-09,-0.00793622122549387,-0.155203130377246,-0.148149134031634,-0.171957797708117,0.130510340474158,0.427688932070587,0.245680615580016
"BVCL",2016-01-01,2025-03-11,-0.244019138755981,2020-04-03,0.0126582278481011,0.145569620253164,0.329113924050633,0.329113924050632,0.670886075949366,1.12025316455696,1.11392405063291
"BYKE",2016-01-01,2025-03-11,-0.195238095238095,2020-03-23,-0.0532544378698224,0.00591715976331364,0.177514792899408,0.21301775147929,0.396449704142012,0.822485207100592,1.53254437869822
"CANBK",2016-01-01,2025-03-11,-0.209353417616961,2020-03-23,0.0565023397540538,0.141263104436464,0.148489135560634,0.0689882830921029,0.321289948126384,0.341001922588603,0.828519606776221
"CANFINHOME",2016-01-01,2025-03-11,-0.199987670509358,2016-11-15,0.102033293276991,0.216327159658195,0.316533967014956,0.279387783579121,0.373484089579034,0.856457367069523,1.24598412602545
"CARERATING",2016-01-01,2025-03-11,-0.199917960680432,2019-08-02,0.00831551261286978,0.106867494141091,0.214035191753423,0.116924928130301,0.109014628433346,0.281765048162274,-0.127376456388341
"CENTRALBK",2016-01-01,2025-03-11,-0.199398043641836,2018-09-21,-0.168233082706767,-0.226503759398496,-0.403195488721805,-0.43984962406015,-0.467105263157895,-0.463345864661655,-0.632518796992482
"CGPOWER",2016-01-01,2025-03-11,-0.298220161531559,2019-02-13,0.219880224206645,0.279086123484154,0.329809680100595,0.782251017667995,0.547579974851346,-0.10992945589395,-0.511625924426163
"CHENNPETRO",2016-01-01,2025-03-11,-0.198999598895784,2021-01-27,-0.0469707323970214,-0.0156588745404843,-0.0120004241681591,0.0120063153925916,-0.0234824205862945,0.505219624846827,0.180065274766707
"CHOLAFIN",2016-01-01,2025-03-11,-0.295990217103833,2020-03-23,0.0525562105967901,0.179713972215507,0.108050808056387,-0.0231537445835115,0.10547692994365,0.703788287366796,2.2565248926001
"CIGNITITEC",2016-01-01,2025-03-11,-0.199875964977855,2017-08-10,-0.160573312072489,0.0907700618774092,0.118128175751676,0.161082215268662,0.424443533928185,0.449499839499761,0.247762783256824
"COFORGE",2016-01-01,2025-03-11,-0.244018893922182,2020-03-23,0.179067786910767,0.308898654993287,0.274010812726676,0.291483347096403,0.649326019831127,1.34576727162638,2.233054502985
"COMPUSOFT",2016-01-01,2025-03-11,-0.2,2020-03-04,0.0131517281780902,-0.105272407732865,-0.0921206795547744,-0.0263327475102519,1.17103104862332,0.960515524311658,1.23681898066784
"CONCOR",2016-01-01,2025-03-11,-0.192037517271892,2024-06-04,0.0469039439740919,0.146561589568298,0.162635455124942,0.0777869637944977,0.0340049583099826,-0.17316919002862,NA
"CONSOFINVT",2016-01-01,2025-03-11,-0.191752577319588,2020-03-19,0.0765306122448979,0.0204081632653059,0.0561224489795915,0.201530612244898,0.397959183673469,0.377551020408163,1.31887755102041
"CREATIVEYE",2016-01-01,2025-03-11,-0.310344827586207,2020-03-18,0.45,0.45,0.5,0.3,0.25,0.400000000000001,2.95000000000001
"CUB",2016-01-01,2025-03-11,-0.2,2020-03-23,-0.00383416921856583,-0.0535614399347725,-0.0847372728967768,-0.0624140807948653,0.0430449292262769,-0.0481732194380453,0.377127241009887
"CYBERMEDIA",2016-01-01,2025-03-11,-0.292237442922374,2017-03-31,0.27741935483871,0.274838709677419,0.548387096774194,0.270967741935484,0.219354838709677,0.152258064516129,0.825806451612906
"CYIENT",2016-01-01,2025-03-11,-0.233784361202108,2025-01-24,0.00431258829652759,0.0814558703249313,0.112870845416016,0.0800431258829655,NA,NA,NA
"DALMIASUG",2016-01-01,2025-03-11,-0.193587638960889,2016-08-09,-0.0289059919107866,-0.15495843787109,-0.12123998892867,-0.128463138721976,-0.0887224221212312,0.193092025964054,0.142512120427496
"DATAMATICS",2016-01-01,2025-03-11,-0.190343563902886,2023-07-17,0.117777853214746,0.0113136593719119,0.035240379900574,-0.0351479696139888,0.157305881820445,0.339555940284096,0.00200096559319873
"DBREALTY",2016-01-01,2025-03-11,-0.194410394704584,2024-06-04,0.0794278758368836,0.210286062081558,0.171941570298235,0.241752891052952,0.20876445526476,-0.035544735240414,NA
"DCMSHRIRAM",2016-01-01,2025-03-11,-0.199640614760163,2020-03-23,-0.0361680322456246,0.0621087497424682,0.0838100973602331,0.317783694406145,0.481914663201213,0.86405489785892,0.955099658209058
"DELPHIFX",2016-01-01,2025-03-11,-0.2,2024-11-18,-0.0268485915492958,-0.0330105633802816,-0.0316901408450702,-0.0477552816901404,-0.145906690140845,NA,NA
"DELTACORP",2016-01-01,2025-03-11,-0.231860583921603,2023-07-12,-0.0525066147109894,-0.00606865454994687,0.0321899073008625,-0.0184695403807538,-0.0744063799413318,-0.262533073554947,-0.372295476437571
"DELTAMAGNT",2016-01-01,2025-03-11,-0.209419680403701,2018-07-13,0.1,0.203191489361702,0.190425531914894,0.33404255319149,1.40531914893617,0.720212765957446,0.364893617021276
"DHANI",2016-01-01,2025-03-11,-0.2,2022-02-21,-0.199709864603482,-0.239845261121857,-0.318181818181818,-0.422630560928433,-0.548839458413927,-0.694874274661509,-0.58220502901354
"DIACABS",2016-01-01,2025-03-11,-0.829090909090909,2023-09-25,0.0496453900709219,0.273049645390071,0.776595744680851,1.3563829787234,3.31737588652482,10.7659574468085,42.2659574468085
"DISHTV",2016-01-01,2025-03-11,-0.332339791356185,2019-01-25,0.0669642857142858,0.0892857142857144,0.332589285714286,0.667410714285715,0.687500000000001,0.180803571428573,-0.274553571428571
"DIVISLAB",2016-01-01,2025-03-11,-0.222648431406566,2016-12-23,-0.115147817130973,-0.090307516260472,-0.144050994916458,-0.170748398990339,-0.123621623259043,-0.309053749042547,0.0247790980685261
"DLINKINDIA",2016-01-01,2025-03-11,-0.199930352852794,2017-05-15,-0.08650361654367,-0.0480591949216782,-0.109220107884994,-0.195283577126034,-0.0908708558908828,0.055331406466252,-0.0710984609515987
"EDELWEISS",2016-01-01,2025-03-11,-0.199316339118398,2020-03-18,-0.0993566749385488,-0.322650452209298,-0.138889215582501,-0.201920174375982,-0.0405949482713334,0.639961424018252,0.507481937110172
"EKC",2016-01-01,2025-03-11,-0.199827580370078,2022-08-10,-0.0359324679682399,-0.0916277933190118,-0.14947862908079,-0.158461746072849,-0.208992599778978,-0.287045418902112,-0.265364120781527
"EMBDL",2016-01-01,2025-03-11,-0.2,2023-05-09,0.00180505415162457,0.0270758122743684,0.0442238267148016,0.209386281588448,0.185920577617328,0.502707581227436,1.17057761732852
"EMKAY",2016-01-01,2025-03-11,-0.199635962576725,2022-05-25,-0.0848509458465975,-0.117311259830495,-0.160592073096379,-0.253416329956564,-0.144411046380164,-0.0702136752642679,-0.251648823892231
"ENERGYDEV",2016-01-01,2025-03-11,-0.20000016700778,2016-11-17,-0.100000104379884,-0.341304477166378,-0.429130755637297,-0.472173888536897,-0.449129941474199,-0.713913525441031,-0.852174076420688
"ESSENTIA",2016-01-01,2025-03-11,-0.766624843161857,2020-06-22,0.14336917562724,0.42831541218638,1.1415770609319,2.56989247311828,6.85483870967742,2.85663082437276,10.9964157706093
"ESTER",2016-01-01,2025-03-11,-0.198298778247723,2016-02-11,-0.0891716152926053,-0.0403394283485181,-0.215498461950609,0.324842141378346,0.316349382782777,0.110403511781529,-0.158173516410951
"EVEREADY",2016-01-01,2025-03-11,-0.199998631575706,2019-04-30,-0.0789280124526397,-0.229095216510011,-0.36134892194008,-0.223125475740445,-0.403158488920059,-0.593005653293193,-0.427050280954133
"EXCELINDUS",2016-01-01,2025-03-11,-0.193526095653755,2025-02-10,-0.086272210697213,-0.214620726977541,-0.218454045278254,-0.177234599080003,NA,NA,NA
"FEDERALBNK",2016-01-01,2025-03-11,-0.241966047853812,2020-03-23,-0.0573563886065181,0.0149627616538393,0.0187047486670957,0.0748138082691954,0.208228740949734,0.334164886002946,0.900249984440803
"FIEMIND",2016-01-01,2025-03-11,-0.193213550011444,2020-03-23,0.0137405374223962,0.0420632556468123,0.162545923940026,0.210737099923874,0.238218174768666,1.41682624792544,1.55195729369099
"FILATEX",2016-01-01,2025-03-11,-0.199705037739582,2020-03-12,0.0443628736234924,-0.219964042250356,-0.327170574574875,0.0314255749494341,0.0665443104352379,-0.0573001722975507,0.765248333208478
"FINPIPE",2016-01-01,2025-03-11,-0.196372477805237,2020-03-23,-0.00214222376204676,0.190146799785263,0.224089640658687,0.262152274547671,0.565826642814632,0.481792813173733,1.13577307864482
"FLEXITUFF",2016-01-01,2025-03-11,-0.199822773593265,2017-07-17,-0.12015503875969,0.226467331118493,0.0177187153931335,-0.086932447397564,-0.158361018826136,-0.111849390919159,-0.388150609080842
"FMGOETZE",2016-01-01,2025-03-11,-0.199886989687809,2020-03-23,-0.072563559322034,0.113524011299435,0.0512005649717515,0.187146892655367,0.561970338983051,0.450388418079096,0.102224576271186
"GANECOS",2016-01-01,2025-03-11,-0.197492102534423,2020-03-18,0.0144414529195414,-0.0946086444385683,-0.00471766148224717,-0.0203370273323877,0.0613025553498878,0.326552320969253,1.64102802951994
"GENESYS",2016-01-01,2025-03-11,-0.2,2020-03-24,0.0123966942148761,0.0020661157024795,0.167355371900826,0.336776859504132,0.413223140495868,0.876033057851239,2.16942148760331
"GENUSPAPER",2016-01-01,2025-03-11,-0.19620253164557,2019-02-06,0.094488188976378,0.078740157480315,0.0236220472440947,0.15748031496063,0.149606299212598,-0.0787401574803152,-0.236220472440945
"GEPIL",2016-01-01,2025-03-11,-0.199916001679966,2022-02-10,-0.063254593175853,-0.116535433070866,-0.223097112860892,-0.192125984251968,-0.040682414698163,-0.317322834645669,-0.13753280839895
"GFLLIMITED",2016-01-01,2025-03-11,-0.314481070792952,2019-08-06,-0.0495052975224818,-0.225117166376254,-0.430954455326564,-0.432516673676621,-0.0863038013979851,-0.00970002403412862,0.075230577419936
"GHCL",2016-01-01,2025-03-11,-0.199705553468813,2020-03-12,-0.0516440536239312,-0.217549159765868,-0.267634127262429,0.0660372778032525,0.00812990586140794,0.368856040784396,1.01341677231408
"GLENMARK",2016-01-01,2025-03-11,-0.230590294753111,2020-03-12,0.0522085575198565,0.028864975659749,0.0451806302843969,0.605170381757623,0.782380220343325,1.27635408660005,1.5357750448373
"GLOBUSSPR",2016-01-01,2025-03-11,-0.194203951640333,2022-05-25,-0.00568714165571449,0.066083509474306,0.0197986716678979,-0.0663473212182452,0.124269188173986,-0.125298853404876,-0.123713318176149
"GMDCLTD",2016-01-01,2025-03-11,-0.192024676199179,2022-05-25,0.0155663034919276,0.161731736635063,0.103264894650348,-0.00189835008216999,0.319286434361892,0.113178779271455,0.0944234816960938
"GOACARBON",2016-01-01,2025-03-11,-0.200000557508384,2018-10-08,0.190665677088596,0.574142278561581,0.168026175036848,0.1475330817575,0.264163916870797,0.0334772402851196,-0.38937690264387
"GODREJPROP",2016-01-01,2025-03-11,-0.199942853060933,2020-03-23,0.0198214285714287,0.0554464285714285,0.227053571428572,0.191607142857143,0.489553571428572,0.592678571428572,1.63214285714286
"GOKEX",2016-01-01,2025-03-11,-0.199720499524755,2016-08-10,-0.0739841365969531,-0.0446268454876323,-0.107457210557571,-0.140924404828401,0.0158575233570675,-0.213738483157629,-0.0434509075301196
